;Unnamed: 0;Bauteilbreite;Bauteilgewicht;Bauteillaenge;DOE_Simulation;Fuellprobleme;Kuehlzeit;Legobaustein;Max_Deformation;Max_Verzug;Max_Volumenschwindung;Nachdruck;Nachdruckzeit;Schmelzetemperatur;Testlauf;Volumenstrom;Wandtemperatur;Laenge;Breite;Hoehe;Volumen;Schussvolumen;Mittlere_Wanddicke;Max_Wanddicke;Min_Wanddicke;Fliessweglaenge;Oberflaeche;Ration_Oberflaeche_Volumen;Fliesswegwanddickenverhaeltnis;Ration_Min_Wanddicke_Max_Wanddicke;theoretische_Kuehlzeit;Plastifizierleistung;PACYNA1;PACYNA2;PACYNA3;Haupttraegheitsmomente1;Haupttraegheitsmomente2;Haupttraegheitsmomente3;N_Noppen_Reihe;N_Reihen;Sockelhoehe;Noppenhoehe
3091;3091;29.53248362;35.489000000000004;118.8014726;DOE1.txt;0.0;18.3;4x1_Lego;0.7761192322;0.2683435977;12.03685856;527;4.9;226;12;199.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3092;3092;28.55834044;34.402;118.2027178;DOE1.txt;0.0;18.3;4x1_Lego;1.2191745040000002;0.5103110671000001;16.63589287;173;4.9;254;13;100.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3093;3093;28.51035785;34.374;118.183034;DOE1.txt;0.0;18.3;4x1_Lego;1.230705738;0.5336329341;16.55937195;173;4.9;254;14;199.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3094;3094;29.29849228;35.285;118.68152020000001;DOE1.txt;0.0;18.3;4x1_Lego;0.9296427369;0.2906196117;13.57559776;527;4.9;254;15;100.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3095;3095;29.26668286;35.259;118.652018;DOE1.txt;0.0;18.3;4x1_Lego;0.9499695897;0.294716835;13.63726902;527;4.9;254;16;199.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3096;3096;28.86228752;34.868;118.8590101;DOE1.txt;0.0;18.3;4x1_Lego;0.6887717843000001;0.4217278957;13.68263149;173;14.1;226;17;100.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3097;3097;28.88098841;34.887;118.85315759999999;DOE1.txt;0.0;18.3;4x1_Lego;0.6883952022000001;0.4124621153;13.78068733;173;14.1;226;18;199.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3098;3098;29.52580494;35.668;119.1433625;DOE1.txt;0.0;18.3;4x1_Lego;0.5966536403;0.2881851196;10.92930698;527;14.1;226;19;100.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3099;3099;29.53679689;35.68;119.141144;DOE1.txt;0.0;18.3;4x1_Lego;0.5967169999999999;0.28909051420000004;10.92932796;527;14.1;226;20;199.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3100;3100;28.92366272;34.899;118.84557269999999;DOE1.txt;0.0;18.3;4x1_Lego;0.7176291943;0.3884561658;15.37668324;173;14.1;254;21;100.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
